AvgPrice,AvgAge,AvgRoom,AvgSqrMeter,AvgPopulation
1153140.723,5.19,4,89,399039
2218020.082,6.48,4,119,1125387
1390400.781,6.76,3,84,515945
630756.409,6.02,4,126,61275
1370267.659,5.01,7,125,228446
810760.1942,7.91,4,127,101904
603791.828,5.17,3,121,77389
797210.448,7.62,3,124,92445
1945331.37,5.2,5,111,1036660
1304490.684,6.68,3,80,638023
1189404.224,4.79,3,80,555449
1216489.027,6.02,3,81,659945
1179289.222,5.81,3,82,604103
748283.919,5.02,5,214,124773
823256.928,7.84,5,230,125693
867294.8608,6.32,4,221,122482
692705.3497,4.39,4,204,67356
2381595.167,7.12,4,111,992755
2060715.5,5.71,4,119,1034640
1788737.31,7.21,7,136,555712
729802.9588,6.79,4,130,106696
799538.0806,5.51,4,210,120982
615356.3893,5.58,3,122,91587
574932.0317,4.19,3,111,115868
2260308.312,6.83,4,119,1109234
1656377.856,4.8,2,68,1088530
1991404.646,6.57,2,64,1072913
1361596.367,6.63,4,83,252082
673832.6532,6.61,4,118,77931
633699.408,5.35,3,114,137403
2185453.67,5.8,4,118,1151353
695665.0116,7.14,3,126,134513
1985894.286,6.56,2,68,999419
1329822.602,6.49,4,82,482506
1293112.58,4.13,6,122,510752
732522.623,6.46,3,112,122237
849787.584,7.21,5,220,128511
1790968.597,5.17,3,69,937998
956925.3176,7.83,5,224,100960
1280810.245,6.64,4,87,249886
665953.9586,4.43,4,228,111410
893573.109,7.7,4,220,86779
1889473.521,7.27,6,140,627164
551317.5905,4.35,4,127,114273
1683554.823,7.55,7,140,580860
2025432.215,6.5,2,68,1054240
2110958.054,5.62,5,110,1041099
796212.8438,4.87,5,211,87558
708141.4144,4.6,5,229,104240
2237180.855,6.46,5,116,1040951
778914.0765,4.62,4,223,93213
1076057.958,4.26,4,84,398837
1265706.382,6.21,3,84,233806
2021060.495,5.33,4,119,1140658
2335902.336,8,2,63,1047828
1673244.087,6.03,6,129,284966
1751926.041,7.16,7,127,656382
537529.9047,4.29,4,115,82660
1786858.353,5.94,3,61,870449
1624960.773,5.69,6,137,227412
844742.1308,6.47,5,213,132997
546613.677,4.18,3,126,60829
1135135.808,4.09,4,83,440499
1333295.829,4.89,7,131,485657
783589.6188,4.71,4,225,97784
630821.3136,5.6,4,111,95378
2041751.442,4.79,4,115,820796
2432547.354,7.33,5,120,1192851
1475214.041,7.51,3,88,592078
1536585.301,5.98,6,128,494319
1727795.413,6.9,6,121,609701
1402581.538,4.74,6,124,532170
670504.9312,5.53,5,227,101844
1844140.202,5.4,2,61,949980
1108600.197,4.24,4,84,335888
1408576.944,4.35,7,122,349456
864318.3686,7.69,4,211,78745
795874.769,7.76,3,118,123625
818293.5732,5.96,5,209,96428
2362456.921,6.97,4,120,862204
619999.5163,4.79,4,128,112277
1109088.076,4.73,3,81,605841
1998699.878,6.14,2,67,813674
840478.4457,6.51,4,220,119136
1873929.432,5.35,3,60,1093435
2338962.22,7.59,4,120,1005849
1850003.25,5.76,2,68,1031157
684352.7243,6.81,3,123,69638
611110.955,4.21,5,204,131583
1253499.042,5.44,4,86,247975
1230260.995,5.19,3,83,362493
2190486.208,6.5,4,110,902476
2170308.839,6.46,4,113,945923
2555902.263,7.73,5,114,1026262
686504.6006,7.24,4,127,75511
749938.4984,5.81,4,203,70438
1244849.594,6.18,4,82,246362
1939587.046,4.82,5,120,1193512
1184485.265,5.74,3,82,229278
695098.9101,4.22,4,229,135488
1845502.651,4.53,4,112,1137208
1527451.952,5.11,7,122,504944
947263.094,6.58,5,211,86117
1373151.73,4.88,7,137,694088
1476445.104,5.2,7,133,601056
1876836.894,7.53,6,121,502649
2563847.309,7.3,5,118,912318
1327932.055,6.55,4,81,586888
1491749.434,7.15,4,84,324861
957702.2195,7.14,4,221,97961
1696291.703,6.95,6,126,234426
1600583.951,4.12,2,66,831435
566050.9335,4.3,4,125,119595
1801737.54,7.5,7,133,290844
1837957.399,5.58,2,64,1147533
2164973.328,5.46,4,118,813959
2297380.113,6.01,4,112,966272
657836.0135,4.29,5,201,133495
676518.9004,6.47,3,111,66868
1433680.389,5.13,7,135,285702
762856.3935,5.45,4,223,110705
1957815.792,5.08,5,111,885130
1920260.43,4.62,4,116,927778
1944612.968,4.65,5,116,1073315
728023.4273,4.28,4,221,112774
554627.3247,4.46,3,115,114775
1972765.626,5.85,2,68,983563
2218438.84,5.82,4,112,1055974
1338173.034,6.72,3,83,469070
1892976.517,5.35,2,63,1133280
1785636.857,4.21,4,118,930107
1737277.376,5.35,2,65,825208
698613.2373,7.59,3,120,133403
1824832.807,7.4,7,130,645552
2128845.804,7.8,3,64,1150860
581270.712,5.19,4,114,76807
1121333.807,4.21,4,81,437679
1385494.755,4.3,7,136,325825
962746.3472,7.2,5,218,104449
657632.2025,5.47,4,110,124156
1321756.92,6,3,89,556567
2414589.372,7.64,5,114,1052082
2235072.948,7.4,3,64,923377
1666981.719,6.44,7,138,303981
1988894.924,4.38,5,115,1140897
746252.522,4.5,5,203,98698
2165822.655,7.93,3,61,997975
853184.3164,5.99,5,209,107923
861577.4813,7.07,5,204,61455
2215695.997,7.14,3,64,899958
2223690.26,6.05,5,119,1029515
774881.4707,7.29,4,116,102656
1808382.202,6.4,6,134,636380
739849.2584,5.28,5,223,118169
1544399.17,5,7,128,271484
659076.2259,5.72,4,118,123328
1058239.606,4.64,3,85,597507
1802892.259,7.58,7,139,388800
2226077.649,6.12,4,116,993882
2434958.845,7.73,5,117,916547
2187715.859,7.42,2,60,1195103
761996.8872,5.29,5,229,87902
799698.9,5,5,200,84948
1344870.102,6.14,4,90,374150
1944739.163,4.55,5,119,1044127
784448.5786,6.24,5,223,71155
802604.4713,7.99,3,118,122135
1696250.969,5.06,3,70,974242
719017.777,7.99,4,122,91566
1835958.449,5.41,3,69,1074153
764230.7345,7.98,4,112,66388
1367778.806,6.21,4,88,256543
915191.522,7.57,5,214,110310
1945989.517,4.59,4,114,918192
695393.24,5.21,4,226,97444
1624268.565,6.48,6,123,246974
1855700.726,5.32,2,64,1109602
684723.186,6.28,4,129,123059
1286675.793,7.01,4,84,589584
2027477.434,6.89,3,66,1061239
2099019.888,7.97,3,60,1058598
2044376.822,5.16,5,118,1020785
2475806.327,6.98,4,120,1160287
1393919.27,7.51,4,88,329029
1624215.34,5.68,6,133,582298
2231288.8,7.66,3,61,899864
1873857.59,4.34,4,112,1006294
2401630.463,6.92,4,110,973809
1464978.191,6.9,3,85,562299
671226.908,4.15,5,211,75671
706408.9608,4.84,4,200,139093
1762569.188,6.96,7,128,451383
2350542.818,7.62,5,118,1031346
1557347.349,5.77,7,130,420719
1775057.921,5.57,2,70,949100
2017443.071,6.48,2,68,1102896
828918.3709,6.03,5,228,116929
2579787.172,7.71,5,114,1097023
1185523.4,5.97,3,83,689056
2312802.627,7.82,3,62,1133028
1807516.808,4.83,2,67,882736
1270462.024,6,4,84,499472
633531.5507,6.02,4,129,65922
1797989.861,5.07,3,67,1096864
2003867.28,4.78,5,114,1097168
1972163.948,5.59,4,119,983408
1804268.006,4.75,3,65,802679
795938.3874,6.29,5,202,137729
1261396.174,6.47,4,81,316659
512627.0514,4.04,4,129,96051
1989616.848,7.97,6,136,438653
1943388.091,6.36,3,63,1072767
729497.4307,4.99,4,215,72213
1721414.962,4.61,2,64,1179853
2211405.398,7.6,2,60,1113747
1486082.611,5.67,7,123,248003
2129376.737,5.36,4,120,911356
2040673.543,4.66,5,115,1155245
774393.0168,7.58,3,116,139421
627860.9989,5.37,3,130,127360
576195.4976,5.14,4,123,107045
633113.6899,6.04,4,111,115100
1889144.693,5.08,4,120,812399
1959073.655,4.5,4,111,829406
1930618.268,5.82,2,61,1160439
745392.8633,5.14,5,223,119917
1589792.974,4.14,3,62,818244
1371264.278,7.49,3,83,574929
679357.854,7.13,4,124,62557
701977.8032,7.93,3,130,90989
817339.506,6.46,5,200,85710
2163397.896,8,2,69,1022085
764814.1018,7.71,3,130,92089
2103238.417,7.52,3,68,1160786
707636.5785,4.46,5,224,75295
596632.85,5.8,3,128,136817
572097.2851,4.44,3,112,127943
2145736.562,5.47,4,116,972545
572447.903,4.58,3,126,96098
732307.572,5.29,5,224,112392
2328689.952,8,3,60,948083
1795239.821,5.99,2,66,926229
1994158.605,6.42,2,61,1135262
1782477.058,7.35,6,122,640976
2036773.09,6.56,3,69,1044878
1339729.987,7.05,4,81,642804
1506119.308,7.73,4,88,220036
2198336.993,6.82,5,118,1027924
1571170.6,7.7,3,82,248698
568103.6389,4.43,4,122,84038
1256414.138,5.09,4,87,659125
1862361.555,6.03,2,63,920678
2348309.453,7.99,2,70,893382
725871.4628,4.82,4,227,85170
653171.8385,5.36,4,127,104214
2200233.108,7.63,2,61,1110595
605704.2318,5.85,4,124,129188
1936717.556,6.66,3,69,807417
890625.8389,6.88,4,226,72159
2047036.794,5.05,4,117,802567
1380466.406,6.99,4,83,541170
2543788.336,7.97,5,110,1135602
664071.1135,4.55,4,204,80124
1463517.852,7.54,4,82,497530
1584425.045,6.69,6,137,450142
2452016.88,7.83,4,112,1116740
2085020.961,5.96,5,119,1028795
1793406.89,4.88,3,67,918041
1414395.111,4.52,6,139,402188
2224663.348,6.92,4,114,1118196
930521.929,7.52,4,214,104268
1155710.815,5.58,4,89,380722
1047247.927,4.16,3,80,639004
911607.6685,6.93,4,200,90039
1406384.489,4.83,7,129,338870
704828.5504,4.89,5,227,110840
1928787.182,4.58,5,111,884761
1076714.986,4.21,3,82,296716
893314.5228,6.19,4,213,119761
1935871.887,5.57,3,65,1006100
1248123.789,5.33,3,85,338086
583470.6685,5.66,4,121,134415
647738.1514,6.67,3,111,114119
603385.5444,4.45,3,130,99305
763759.589,4.36,4,219,82584
1401492.414,7.8,4,87,465926
2340426.245,6.71,4,110,1113333
806182.8964,7.28,4,227,101004
738898.4749,6.65,3,119,70259
805352.856,4.59,4,206,127150
1687321.307,4.62,2,67,1006937
725377.6655,5.69,5,228,82553
741458.9036,7.74,3,125,64548
1636891.022,6.77,7,137,677793
2190195.014,7.26,3,61,957778
1312632.947,4.55,6,130,365544
1191878.396,4.59,4,88,502100
1182429.687,4.93,4,90,399159
1203430.839,4.91,3,84,610975
685768.392,7,3,111,115908
1301862.682,6.05,4,89,535885
2288833.874,6.55,4,119,1155105
1210047.654,5.72,4,83,660696
762880.6723,7.59,3,129,102150
1655263.767,4.86,2,66,850607
1295128.368,6.09,3,82,381745
1012324.762,7.68,5,209,95935
2500381.716,7.76,4,113,812664
1943777.315,7.94,7,134,454995
752789.876,6.61,4,114,94849
1387810.345,4.83,7,125,245456
1805344.833,5.05,2,60,1133614
2317436.31,6.35,4,112,1164845
2149836.217,7.23,3,70,933078
1582350.094,4.33,3,61,857723
919358.7999,7.06,5,217,78501
1729490.33,6.28,6,122,351101
542734.7146,4.26,4,130,85025
745640.6458,4.16,4,207,110607
1708136.591,5.04,2,66,927790
1739982.849,5.5,2,68,997088
1552975.211,7.68,4,84,363067
1094604.389,4.91,4,88,407870
509075.4308,4.05,3,114,137033
1041766.245,4.35,4,84,230992
1549939.009,7.92,4,86,574685
1413864.177,7.86,4,86,341546
1423995.126,5.12,7,140,695910
1639256.58,6.12,6,138,333329
1122543.015,5,3,81,320531
952356.7786,6.81,5,204,132260
1383796.449,4.52,6,127,498375
625006.3822,4.86,3,127,136183
2026258.337,7.36,3,70,1047027
1063448.831,4.67,4,87,646459
1806019.746,4.92,2,64,1161202
2589034.244,7.64,4,115,952596
877909.2176,7.49,5,230,73792
1818761.64,5.99,2,64,924903
1749949.833,6.68,6,131,441385
2285489.174,6.75,4,112,898394
1971637.778,5.78,3,66,1086560
1190945.083,4.91,3,87,606182
2637396.761,7.98,4,116,984826
560687.807,4.65,4,126,130131
885809.9118,7.03,5,218,120104
1582951.028,6.11,7,128,342142
1429373.918,6.66,4,81,349910
1193278.143,5.52,4,82,450327
2262805.147,7.37,3,63,1025222
1339905.504,6.52,4,84,218840
1346230.59,7.73,4,84,491472
1139354.859,4.29,4,83,603618
1424598.341,7.02,3,88,674598
780200.7648,4.8,5,203,135118
919379.4316,6.58,4,201,69621
1526099.271,6.39,6,136,638163
1314004.566,5.89,4,82,675333
837509.0718,6.86,4,227,94081
1652381.566,6.6,6,123,653144
1161105.792,4.6,4,90,204252
1663422.477,5.75,7,120,295133
988925.2643,7.25,4,217,99327
2101897.468,5.12,5,110,864292
549790.4912,4.74,3,115,75022
1935506.779,4.48,4,111,1042257
2133203.935,5.88,4,114,1098160
1755376.395,6.63,7,137,435927
1415537.599,7.61,3,86,637796
770579.712,5.08,4,215,116913
791820.375,6.45,4,214,72864
1967675.921,5.35,4,117,871330
2179382.764,7.85,3,68,1014780
820749.51,5.5,5,227,68566
2217396.584,7.41,2,65,914635
2183828.419,6.34,4,111,1037411
1961434.036,6.9,2,67,915570
782331.487,5.14,4,203,124729
1678314.197,5.12,3,60,1043760
1116852.337,4.21,4,84,257690
2339519.324,7.24,4,118,836235
1591186.615,6.67,6,138,515385
1672748.519,6.47,6,134,356902
1450464.223,5.13,6,129,630159
1305475.726,4.14,7,125,597345
1235688.804,6.26,3,81,533022
1260900.471,4.25,6,127,438949
962286.985,7.9,5,228,102678
569672.6412,4.01,3,124,130344
1734615.204,6.19,6,123,526682
2111157.546,5.89,5,113,915061
809996.255,7.58,4,124,120986
1936007.486,6.6,3,66,909305
1845197.28,5.1,3,63,999214
754881.5822,5.27,5,229,99397
1284783.295,4.37,6,124,281872
1135913.619,5.32,3,90,300357
1674302.19,4.33,2,66,977208
1726566.576,6.74,7,122,221585
1406420.215,4.22,6,138,334188
1761416.096,7.42,6,134,475392
814510.311,6.55,4,222,101724
1983324.336,5.87,2,70,931315
1213371.74,4.92,3,87,300600
1896945.784,5.28,3,69,835048
1900169.509,6.75,3,63,971868
1390074.099,6.76,4,82,571475
1665284.303,4.39,3,66,1144711
620716.61,5,3,125,117517
627085.0051,4.91,3,121,97841
1841130.431,5.14,2,63,1173975
824065.968,6.8,4,227,114935
1653712.77,7.06,7,127,657870
1196672.651,4.78,4,86,373638
623965.1448,5.1,4,121,125198
2281343.725,6.11,5,118,824252
561190.105,4.1,3,117,108625
601971.9933,4.75,4,114,107860
669923.484,7.44,3,116,98601
2067681.385,6.24,5,113,907633
1864446.429,7.46,7,126,245318
595427.108,4.9,4,130,73041
1605645.285,4.24,3,69,1022820
583828.2867,4.46,3,118,70597
1709575.381,7.19,6,136,569805
2116346.627,6.74,3,65,1094491
1821404.024,6.54,6,135,556914
729289.1928,4.15,4,207,70269
2434838.597,7.16,5,110,1021788
1510253.866,7.49,4,90,642998
2170181.524,6.48,5,118,1159811
668495.6192,7.35,4,122,130397
1197307.18,4.77,3,82,305226
1629200.887,6.67,7,140,205026
808746.4883,6.08,4,225,79886
1926746.416,6,2,61,1151258
621378.4159,4.79,3,130,79941
1087003.226,4.87,4,89,574284
762344.9906,6.15,5,222,123287
631058.9947,6.32,3,112,93057
680623.296,6.69,4,112,66888
947781.6647,7.11,4,217,107168
784651.5826,6.54,5,202,119458
1737365.506,6.09,6,135,249783
687379.6343,7.89,3,125,114951
693257.796,4.02,5,214,87755
1639994.542,4.12,3,64,869188
687833.9121,7.42,4,129,136056
1742582.353,5.25,3,62,1049383
1209132.086,5.26,3,85,506130
2082478.39,5.61,4,114,1085308
1707847.143,5.77,6,121,306768
2238272.383,6.39,5,111,1076608
2196360.801,5.51,5,117,891063
2193162.949,7.98,2,67,1158616
1735977.628,4.54,3,67,935284
713157.7013,5.86,4,221,78428
1898122.988,4.53,5,117,850644
1836575.687,7.24,6,123,423443
885104.3174,7.37,5,214,134032
1881457.82,4.38,5,120,842534
739755.1235,5.82,5,227,81702
557604.2541,4.37,4,119,92411
1492031.022,5.03,6,122,212098
1800002.562,4.52,4,119,834316
1143767.773,5.54,4,89,213946
798033.9281,5.88,5,230,138547
1456001.048,4.82,7,130,455014
2097783.585,6.79,3,70,991003
583543.1635,4.96,4,117,107007
585881.1144,5.08,3,128,134555
556088.8331,4.79,4,127,95683
779861.61,6.68,5,215,70336
2233451.801,7.08,3,66,946656
596950.6235,5.58,4,116,80563
750012.758,4.5,5,206,110155
738460.8826,4.45,5,200,84558
1013144.055,7.38,4,205,137450
742435.3012,7.33,4,125,73444
2079126.055,6.82,2,63,1062097
1786804.11,4.18,5,118,1111605
795263.1058,7.39,3,118,103895
1914824.747,4.82,5,117,1080820
1353851.247,7.19,4,82,312541
1990710.806,4.41,4,114,999188
2199368.115,6.99,2,69,1169386
612652.194,5.91,3,113,109824
686527.0532,6.66,4,118,92603
903792.9422,6.62,4,213,78280
1677030.302,4.79,3,65,1017758
2198787.967,6.44,4,115,806447
593979.066,4.67,3,123,65792
1577271.448,5.51,6,140,532238
1796005.825,4.74,3,66,889538
1929245.787,6.43,3,67,890910
1189372.373,5.27,4,86,492537
1663817.816,4.96,3,70,1023078
1778978.797,6.94,6,126,365326
1240265.908,5.56,3,80,606277
1742420.514,5.26,2,62,1020236
921046.0433,7.51,4,222,135106
762814.9315,7.71,4,112,92616
1963904.823,7.16,2,64,836889
1437683.723,7.07,4,80,417327
1446299.399,4.37,6,129,639072
864540.2192,5.85,5,203,127309
2029775.83,6.22,2,66,1032558
778120.262,5.95,5,230,88279
571334.541,4.85,3,113,120476
1874143.854,4.23,5,118,870404
1047554.482,4.05,3,80,693843
605277.5283,5.53,3,116,95195
2522855.391,7.7,4,119,1063338
2186414.755,6.55,4,115,941244
1976293.5,5.7,4,114,1063435
1444317.816,6.58,3,84,297833
1729729.04,7.75,6,133,211483
539542.5548,4.86,3,125,75224
1180393.894,4.8,3,88,618041
1574871.301,6.58,7,124,619983
711431.6004,4.84,5,230,117288
806213.1334,6.74,5,214,128327
1793656.069,7.97,7,126,233645
2553203.806,7.85,5,120,1121830
863846.3467,7.67,4,217,123304
2254385.754,7.39,3,68,832285
719270.608,7.78,3,116,116265
1182980.558,4.73,4,80,516709
567442.7853,4.16,4,110,138089
1948494.88,6.71,3,67,1161011
2396349.359,6.7,5,116,953901
1466224.356,4.91,7,130,587333
1577830.499,7.93,4,86,509877
2477170.537,7.65,4,113,965734
601181.7536,5.8,3,124,89017
863647.989,6.42,4,225,83413
2238621.642,7.04,4,118,1170993
1282377.949,6.15,4,88,575295
1447541.084,4.41,6,132,633064
668424.6526,5.48,3,129,70346
655621.9984,6.76,4,117,111676
1031774.171,7.98,4,230,78319
1243966.585,5.41,3,90,307008
1711913.157,6.64,6,122,653732
697795.764,4.38,5,228,88334
1959527.67,7.8,7,125,268079
690013.7556,6.54,3,128,89826
1334881.267,4.66,7,137,595129
658462.604,5.4,3,125,111327
686399.3136,6.68,3,116,71477
2005013.729,4.66,4,112,1046099
1369577.293,6.56,3,81,557212
1698983.635,6.8,7,125,385912
1158996.788,4.54,3,81,418919
2086266.794,5.78,4,120,807805
1974371.586,5.15,5,113,882965
1094842.404,4.3,4,81,322515
1317432.387,6.05,3,86,348302
1859117.969,5.74,3,62,1061834
1440205.137,5.73,6,139,226918
944123.96,7.3,4,230,93381
531156.4087,4.58,3,126,129779
1139514.129,5.18,4,81,259576
941007.9925,7.93,5,222,62920
1493447.409,4.74,7,135,469474
2308553.383,7.67,2,67,818864
2297953.823,5.89,4,115,834279
1090884.221,4.56,4,83,315809
1044065.826,4.1,3,82,383225
1861415.638,7.91,6,129,393844
1801360.595,4.92,3,62,862611
2031999.293,7.43,3,68,1011604
1967918.971,6.09,3,64,1168886
602532.1982,4.67,4,128,96720
1726743.544,7.24,6,135,425681
768959.5457,6.35,4,228,112968
2443437.285,6.61,4,113,958535
895923.2104,7.4,5,216,64999
940972.8739,7.38,5,222,82397
2376495.455,7.26,5,115,1026244
2066044.448,6.45,2,64,988721
1975500.513,6.31,2,70,873938
605892.5595,5.33,4,124,135553
1713616.363,6.95,6,139,486090
1557248.199,4.97,7,130,417540
1013876.742,7.98,5,205,102487
1975414.532,5.9,2,63,939417
1724381.314,6.63,7,130,424119
2501620.928,7.9,5,119,800525
824747.616,7.2,4,210,68430
2258838.219,7.62,2,60,1048565
1687211.961,5.05,2,67,1121543
673103.2148,4.56,4,221,121309
1082166.038,4.73,4,84,352606
2042304.382,6.18,3,63,919406
589624.6382,4.57,4,111,121248
1315804.677,7.15,3,88,266910
1772652.572,4.75,3,62,951232
2434197.097,7.18,4,117,1191875
1383237.33,7.28,3,86,268886
550973.245,4.25,3,118,104705
1843885.85,4.71,4,114,966938
1859508.932,4.33,5,114,979663
1199007.028,4.98,3,82,246944
640316.4325,5.56,3,129,114766
1622216.228,6.95,6,133,238708
2062721.244,5.01,5,117,976744
2234184.391,7.23,3,68,915031
1354507.466,4.59,7,122,682806
1810951.037,5.14,2,70,1144222
840548.5528,7.24,4,203,96615
2265311.811,7.77,3,63,904511
2082319.843,5.25,5,114,968437
1677622.545,5.09,3,63,1041121
1740568.28,8,7,131,496502
1643896.629,6.49,6,134,452846
1457548.751,5.75,7,136,227063
2174544.732,7.98,3,65,1037830
838176.536,7,5,204,85914
2422439.275,7.74,5,115,949365
569973.6,4,3,111,76531
1434650.949,4.23,7,123,337217
851508.106,6.75,4,207,107475
1077893.438,4.85,4,83,407321
1462759.838,6.8,3,89,578673
1837073.962,4.29,4,116,902982
1349039.356,4.46,6,121,299108
1340052.068,6.05,4,80,546991
1710272.038,6.27,6,128,242231
735285.7221,4.79,5,222,129140
620303.5757,4.69,5,226,119503
651150.0814,5.45,3,123,138422
867287.6682,6.66,5,208,75586
1291630.563,6.56,3,86,557845
2466535.085,7.29,4,113,989317
1835509.023,7.34,6,123,210474
1419292.902,7.94,4,85,525816
1487405.281,5.07,6,132,205998
1684592.984,4.46,2,61,1161195
1426029.547,4.85,7,128,539340
1194620.908,4.76,3,84,579647
1069974.648,4.83,4,84,464410
1577555.763,7.74,3,87,588261
1795282.591,5.29,2,68,918819
688712.1114,6.81,3,124,116893
1602657.382,6.36,6,132,628452
2483767.207,7.4,4,112,1113885
1924025.018,5.91,3,66,1143361
2261699.75,7.06,5,115,1001815
1985730.858,4.54,4,114,1168818
1619066.449,4.46,3,65,1032361
1929279.346,7.6,6,138,574908
2394865.411,6.9,4,114,1008814
1728999.78,4.87,3,64,847857
1833076.483,7.94,6,131,260109
1340450.179,5.88,4,88,458308
2162468.52,6.4,5,114,837030
1420129.774,6.97,3,81,225092
2306309.983,7.28,5,119,1103838
1096673.637,4.8,4,80,400283
2326921.623,7.82,4,114,1124316
1159325.292,5.38,4,81,460692
1648593.9,6.25,6,140,595253
614322.2342,5.21,3,113,120249
2208418.805,7.33,2,66,1010724
916961.7405,7.75,4,219,116046
1794539.261,7.81,7,139,556066
2153862.69,5.63,5,119,1162434
2298099.929,7.44,2,66,1125232
1767779.998,6.84,6,121,388769
2276101.781,7.66,2,66,1185463
2004535.827,6.61,3,66,1116411
1420614.48,8,3,84,642732
540993.6606,4.34,4,115,70569
557204.7138,4.79,4,119,126056
607272.647,5.59,4,125,98451
2426371.118,6.68,4,115,1048873
1634232.957,5.36,6,120,457311
2463619.152,7.94,5,111,827567
2147404.69,6.99,2,62,1116348
1970121.844,6.73,3,60,1196986
1868992.237,4.76,4,112,1177892
2361073.781,7.69,5,117,980038
2303474.716,7.88,2,69,935056
1867372.915,5.59,3,63,1012498
2000399.91,5.96,2,60,905260
752736.528,5.07,4,226,73214
626908.1498,4.02,4,223,125606
1963562.557,4.85,4,117,1095329
838706.3763,7.34,4,224,134722
2485342.865,7.89,4,110,816644
722546.5555,7.33,3,112,129493
1602263.053,4.13,2,62,966739
891362.0573,7.64,4,212,132477
694309.7472,7.66,3,126,62091
1893449.496,6.1,3,64,1023435
2296726.794,7.06,4,119,921951
2005329.814,5.96,4,117,856963
836814.8975,5.91,5,205,129470
803794.8146,6.03,4,206,63983
834813.481,5.77,4,206,76852
2392101.756,6.22,5,117,1087896
1281612.499,7.1,4,81,262072
2026287.849,5.27,5,114,827855
1445614.396,6.64,3,80,301785
1428842.128,6.8,3,87,598747
1863662.706,6.18,3,63,947471
1618598.817,5.67,7,137,665311
673362.5257,4.07,5,220,123978
657617.688,6.8,4,117,110490
1148092.438,5.58,3,82,223274
1789011.266,7.95,6,132,651255
1250159.773,6.63,3,86,615483
2133869.74,7.41,3,60,833525
1155250.061,5.57,4,81,692764
2100268.14,6.86,2,63,1088086
2408848.494,6.9,4,111,1169837
770906.9138,5.62,4,218,110677
1447737.72,6.08,7,127,323099
825792.0628,6.41,4,207,94525
2010561.143,6.11,3,69,821568
669027.8325,4.95,4,223,67184
1603582.715,7.19,6,135,353771
1231135.847,4.99,4,85,626901
1071056.173,4.32,3,89,582435
2299636.609,7.97,2,70,1155325
1727833.906,7.09,6,132,412904
875932.793,7.58,4,230,109619
1624176.684,5.72,7,127,210122
1370518.812,6.8,4,84,499077
558763.2839,4.73,4,130,92439
871712.4757,6.44,4,206,64295
1957501.85,6.8,2,68,879931
582545.8015,4.82,3,130,106432
1758932.202,5.41,2,66,1067727
1108538.82,4.45,3,85,477285
2209445.203,7.53,2,61,803229
1107278.366,4.76,4,84,655997
2248769.784,6.92,5,111,851920
680857.04,6.64,4,111,129648
683682.4842,7.43,4,116,104164
2380491.32,7.41,4,120,1147042
1276631.912,5.6,3,88,516602
1361968.168,7.78,4,83,383637
2283141.95,6.74,4,120,1112763
1127595.237,5.07,3,89,459815
2006182.702,5.82,4,112,1169962
1393082.614,4.24,6,132,262377
599076.9555,5.14,3,129,68688
1222487.315,5.94,4,81,355008
1210861.519,4.85,3,83,293775
1881101.901,4.42,5,118,1095279
840374.0984,6.68,4,216,77062
619518.1719,4.99,3,121,135787
1466801.842,4.48,6,135,414104
715581.4624,7.69,3,123,122612
639320.64,6,3,111,133561
870335.1985,6.77,5,217,114795
819066.5922,6.87,5,229,115420
1169413.132,5.12,4,85,448709
2176403.187,5.84,5,120,1029153
883247.2704,7.58,5,218,118776
1350938.468,4.17,7,138,304190
2049947.015,7.39,3,68,1078972
1500002.792,4.83,6,135,394608
838531.3125,5.75,5,205,121646
1941220.934,4.7,4,116,993296
1337119.055,7.18,4,84,540635
1336389.603,5.83,4,82,637615
1990042.161,5.01,4,111,1171914
1460715.021,7.11,3,83,480838
1709194.544,7.41,6,120,216846
2036810.495,6.26,3,63,884937
1370539.981,5.08,6,132,647455
1884801.971,5.81,2,65,970327
1069806.842,4.12,4,84,609387
2312845.035,7.8,2,68,806524
707185.0771,6.61,3,110,80467
647398.8658,5.91,3,113,108417
2023029.417,5.32,4,114,1040598
1367018.472,6.31,3,89,322222
1917868.676,7.91,6,121,306188
1061112.316,4.25,4,90,681197
1899624.451,6.09,3,61,834863
1565605.052,4.07,3,66,1145521
639880.124,5.1,4,116,123111
1371880.427,6.29,4,87,530838
2433192.666,6.67,4,115,1142571
1153025.24,5.49,4,82,550659
2543219.449,7.45,4,112,831786
2394180.315,6.93,4,113,1003272
605476.0573,6.15,3,111,108812
854887.8928,6.56,5,203,123304
739921.1248,7.04,4,126,81495
586009.3545,4.08,4,112,102721
1477975.447,5.3,6,139,470347
1813414.353,4.15,5,114,969738
898721.2646,6.89,5,213,92559
2386778.021,7.93,4,117,903628
667310.4603,4.09,5,210,106022
1517312.465,5.1,6,123,360687
1122314.084,5.16,4,84,291904
677670.4775,5.43,3,111,69962
1832337.039,4.82,5,116,1040604
647796.3622,5.32,4,118,122109
1773410.075,4.12,5,115,865444
1139567.709,4.56,3,89,609319
1484238.447,5.82,7,126,387249
820620.2448,7.61,5,203,128653
1427550.721,5.69,7,124,248871
727440.4794,5.48,5,229,77794
2273066.505,7.56,3,69,1196460
2001071.638,6.55,2,68,959590
865205.8112,7.2,5,220,113657
594537.9283,4.12,3,113,136010
1399690.95,4.01,7,130,632977
2155288.594,5.38,5,118,1160761
1337128.972,7.67,4,81,667363
